id,rated,turns,victory_status,winner,white_id,white_rating,black_id,black_rating,opening_eco,opening_name,opening_ply,time_base,time_increment,game_duration_mins,rating_gap,avg_rating,rating_tier,time_control_category,opening_family,is_upset,white_wins,turns_zscore,is_draw
vAOIY0jj,True,66,mate,black,sassou,1210.0,alpheus23,1280,B29,Sicilian Defense: Nimzowitsch Variation,4,15.0,15.0,46.5,-70.0,1245.0,Intermediate,Classical,Sicilian Defense,False,0,0.20890051836007564,0
gHld9WSr,True,120,draw,draw,sureka_akshat,1139.0,sassou,1212,C50,Four Knights Game: Italian Variation,8,15.0,15.0,60.0,-73.0,1176.0,Beginner,Classical,Four Knights Game,False,0,1.9100661037534326,1
TKwuIzb6,True,26,mate,black,sassou,1234.0,cohiba_313,1359,C55,Italian Game: Anti-Fried Liver Defense,6,15.0,15.0,36.5,-125.0,1296.0,Intermediate,Classical,Italian Game,False,0,-1.0512221374868553,0
s752sCLr,True,62,resign,black,sassou,1275.0,bagelsfu,1236,C57,Italian Game: Two Knights Defense |  Fried Liver Attack,11,15.0,15.0,45.5,39.0,1256.0,Intermediate,Classical,Italian Game,True,0,0.08288825277538255,0
lKYmVLZt,True,37,resign,white,sabayossi,1433.0,sassou,1282,B02,Alekhine Defense: Maroczy Variation,3,15.0,15.0,39.25,151.0,1358.0,Intermediate,Classical,Alekhine Defense,False,1,-0.7046884071289494,0
dRhehsEy,True,24,resign,black,trelynn17,1132.0,sassou,1276,D06,Queen's Gambit Refused: Marshall Defense,4,15.0,15.0,36.0,-144.0,1204.0,Intermediate,Classical,Queen's Gambit Refused,False,0,-1.114228270279202,0
7rbdtPwO,False,47,resign,white,sassou,1276.0,maougnassou,1308,C55,Italian Game: Anti-Fried Liver Defense,6,30.0,2.0,61.57,-32.0,1292.0,Intermediate,Classical,Italian Game,True,1,-0.38965774316721663,0
ahwTovI0,True,37,resign,black,laeufer26,1228.0,sassou,1266,B02,Alekhine Defense: Two Pawn Attack |  Lasker Variation,7,15.0,15.0,39.25,-38.0,1247.0,Intermediate,Classical,Alekhine Defense,False,0,-0.7046884071289494,0
fgK91ojo,True,24,resign,black,sassou,1273.0,popsun,1409,B13,Caro-Kann Defense: Exchange Variation,5,15.0,15.0,36.0,-136.0,1341.0,Intermediate,Classical,Caro-Kann Defense,False,0,-1.114228270279202,0
Cmhkui8U,True,9,resign,white,mdaboczi,1338.0,sassou,1277,D00,Queen's Pawn Game #2,3,15.0,15.0,32.25,61.0,1308.0,Intermediate,Classical,Queen's Pawn Game #2,False,1,-1.5867742662218012,0
TRpFAEWd,True,47,mate,white,sassou,1263.0,marktop1,1336,B57,Sicilian Defense: Modern Variations |  Main Line,8,15.0,15.0,41.75,-73.0,1300.0,Intermediate,Classical,Sicilian Defense,True,1,-0.38965774316721663,0
btHFH9xr,True,85,mate,white,rougethunder,1316.0,sassou,1273,A20,English Opening: King's English Variation,2,15.0,15.0,51.25,43.0,1294.0,Intermediate,Classical,English Opening,False,1,0.8074587798873679,0
G9xaiPFl,True,39,mate,white,sassou,1248.0,shobik24,1253,B00,Goldsmith Defense,2,15.0,15.0,39.75,-5.0,1250.0,Intermediate,Classical,Goldsmith Defense,True,1,-0.6416822743366029,0
Z1CTghfR,True,95,mate,white,sassou,1223.0,agilm,1189,C57,Italian Game: Two Knights Defense |  Fried Liver Attack,11,15.0,15.0,53.75,34.0,1206.0,Intermediate,Classical,Italian Game,False,1,1.1224894438491007,0
X4QqWp8Q,True,2,resign,black,pune123,1443.0,sassou,1204,B02,Alekhine Defense,2,15.0,15.0,30.5,239.0,1324.0,Intermediate,Classical,Alekhine Defense,True,0,-1.8072957309950142,0
R6dF4yRx,True,97,mate,white,failedocean,1227.0,sassou,1216,D06,Queen's Gambit Refused: Marshall Defense,4,15.0,15.0,54.25,11.0,1222.0,Intermediate,Classical,Queen's Gambit Refused,False,1,1.1854955766414472,0
PLxCc87r,True,12,draw,draw,sassou,1215.0,lumipa,1219,C50,Italian Game,5,15.0,15.0,33.0,-4.0,1217.0,Intermediate,Classical,Italian Game,False,0,-1.4922650670332813,1
p7a4FGwp,True,30,resign,white,fastandbulbous420,1227.0,sassou,1227,C50,Four Knights Game: Italian Variation,8,15.0,15.0,37.5,0.0,1227.0,Intermediate,Classical,Four Knights Game,False,1,-0.9252098719021623,0
3udM9T6k,True,43,mate,white,minimouf,1550.0,sassou,1225,E11,Bogo-Indian Defense: Exchange Variation,8,10.0,0.0,20.0,325.0,1388.0,Intermediate,Rapid,Bogo-Indian Defense,False,1,-0.5156700087519097,0
hkMNenrh,True,11,resign,white,goodolddaystr,1325.0,sassou,1234,B02,Alekhine Defense,2,15.0,15.0,32.75,91.0,1280.0,Intermediate,Classical,Alekhine Defense,False,1,-1.5237681334294546,0
jrmlULM0,True,72,mate,black,gonzalogp98,1212.0,sassou,1221,B02,Alekhine Defense: Saemisch Attack,5,15.0,15.0,48.0,-9.0,1216.0,Intermediate,Classical,Alekhine Defense,False,0,0.3979189167371153,0
JbLparSt,True,156,mate,black,sassou,1226.0,vladimir_shindin,1478,C40,King's Knight Opening,3,15.0,15.0,69.0,-252.0,1352.0,Intermediate,Classical,King's Knight Opening,False,0,3.0441764940156704,0
mqZFkCf3,True,18,resign,black,sassou,1228.0,martin74,1626,D30,Queen's Gambit Declined,4,25.0,0.0,50.0,-398.0,1427.0,Intermediate,Classical,Queen's Gambit Declined,False,0,-1.3032466686562416,0
dZn9WLT5,False,77,mate,white,gotochess,1191.0,sassou,1228,C11,French Defense: Classical Variation |  Steinitz Variation,7,10.0,2.0,22.57,-37.0,1210.0,Intermediate,Rapid,French Defense,True,1,0.5554342487179817,0
MgL176RS,True,32,resign,black,quent0,1422.0,sassou,1210,B02,Alekhine Defense: Two Pawn Attack,5,30.0,0.0,60.0,212.0,1316.0,Intermediate,Classical,Alekhine Defense,True,0,-0.8622037391098157,0
V16nc5AF,True,35,resign,white,dangerflaps,1186.0,sassou,1223,C28,Vienna Game: Vienna Gambit,5,15.0,15.0,38.75,-37.0,1204.0,Intermediate,Classical,Vienna Game,True,1,-0.767694539921296,0
GT8TdRlm,True,85,mate,white,sassou,1212.0,shazzam9999,1212,B06,Modern Defense,2,15.0,15.0,51.25,0.0,1212.0,Intermediate,Classical,Modern Defense,False,1,0.8074587798873679,0
2P2u5f63,True,50,resign,black,sassou,1228.0,chessn00b47,1343,B01,Scandinavian Defense: Panov Transfer,6,15.0,15.0,42.5,-115.0,1286.0,Intermediate,Classical,Scandinavian Defense,False,0,-0.2951485439786968,0
15nlkNRf,True,111,resign,white,japonxino,1865.0,isachess,1862,A46,Yusupov-Rubinstein System,5,10.0,10.0,38.5,3.0,1864.0,Expert,Rapid,Yusupov-Rubinstein System,False,1,1.6265385061878732,0
xwl41jna,True,65,outoftime,white,isachess,1852.0,roshan_ie,1852,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5,7.0,2.0,16.17,0.0,1852.0,Expert,Rapid,Sicilian Defense,False,1,0.1773974519639024,0
1zRjgcqm,True,73,resign,white,cliff_walker,1833.0,isachess,1863,A56,Benoni Defense,4,15.0,0.0,30.0,-30.0,1848.0,Expert,Classical,Benoni Defense,True,1,0.4294219831332886,0
vfnLULoh,True,125,resign,white,isachess,1851.0,sergej1956,1918,B27,Sicilian Defense: Hyperaccelerated Dragon,4,15.0,0.0,30.0,-67.0,1884.0,Expert,Classical,Sicilian Defense,True,1,2.067581435734299,0
ut6LIGPI,True,76,resign,black,isachess,1861.0,pogrib,1844,C55,Italian Game: Anti-Fried Liver Defense,6,15.0,0.0,30.0,17.0,1852.0,Expert,Classical,Italian Game,True,0,0.5239311823218085,0
1KbSJtjs,True,65,outoftime,white,isachess,1853.0,tartetatin,1774,C65,Ruy Lopez: Berlin Defense #2,6,10.0,0.0,20.0,79.0,1814.0,Expert,Rapid,Ruy Lopez,False,1,0.1773974519639024,0
cqrATt9o,True,41,mate,white,juncinmestrella,1910.0,isachess,1862,B90,Sicilian Defense: Najdorf |  Lipnitsky Attack,11,10.0,0.0,20.0,48.0,1886.0,Expert,Rapid,Sicilian Defense,False,1,-0.5786761415442563,0
deKfSOPy,True,59,resign,white,isachess,1851.0,robinhood76,1890,C00,French Defense: Knight Variation,3,10.0,0.0,20.0,-39.0,1870.0,Expert,Rapid,French Defense,True,1,-0.011620946413137287,0
vQ1psjxd,True,70,resign,black,tohaimr7,1860.0,isachess,1840,B50,Sicilian Defense: Delayed Alapin,5,15.0,5.0,35.83,20.0,1850.0,Expert,Classical,Sicilian Defense,True,0,0.33491278394476875,0
k1qV5HHz,True,34,resign,white,zpectral-chess,1828.0,isachess,1848,B51,Sicilian Defense: Canal-Sokolsky Attack,5,25.0,25.0,64.17,-20.0,1838.0,Expert,Classical,Sicilian Defense,True,1,-0.7991976063174693,0
QQ3iIM2V,True,69,outoftime,white,javier_temperley,1855.0,isachess,1858,E00,Amar Opening,1,8.0,0.0,16.0,-3.0,1856.0,Expert,Rapid,Amar Opening,True,1,0.30340971754859547,0
GppFo58m,True,63,resign,white,isachess,1847.0,jadesummer,1895,C70,Ruy Lopez: Morphy Defense |  Classical Defense Deferred,8,10.0,10.0,30.5,-48.0,1871.0,Expert,Rapid,Ruy Lopez,True,1,0.11439131917155583,0
BoDJGVyk,True,107,resign,white,jadesummer,1885.0,isachess,1856,B50,Sicilian Defense,4,10.0,10.0,37.83,29.0,1870.0,Expert,Rapid,Sicilian Defense,False,1,1.50052624060318,0
tqirXAEm,True,58,resign,white,isachess,1847.0,borvel,1802,A40,Queen's Pawn,1,30.0,0.0,60.0,45.0,1824.0,Expert,Classical,Queen's Pawn,False,1,-0.043124012809310566,0
GLC4oNZR,False,34,resign,black,isachess,1847.0,homayoni,1856,B11,Caro-Kann Defense: Two Knights Attack |  Mindeno Variation,6,20.0,5.0,42.83,-9.0,1852.0,Expert,Classical,Caro-Kann Defense,False,0,-0.7991976063174693,0
3eLsB99C,True,100,outoftime,black,demetrio50,1840.0,isachess,1837,B22,Sicilian Defense: Alapin Variation,3,15.0,0.0,30.0,3.0,1838.0,Expert,Classical,Sicilian Defense,True,0,1.280004775829967,0
M6zMVwqK,True,80,resign,black,isachess,1848.0,maxpiz5,1806,B40,Sicilian Defense: French Variation,4,5.0,5.0,16.67,42.0,1827.0,Expert,Blitz,Sicilian Defense,True,0,0.6499434479065015,0
yrQWTJVz,True,44,resign,black,isachess,1860.0,philiveykk,1820,C00,French Defense: Knight Variation,3,15.0,0.0,30.0,40.0,1840.0,Expert,Classical,French Defense,True,0,-0.48416694235573643,0
aF6DiZZe,True,40,outoftime,black,azcatdave,1854.0,isachess,1849,A45,Paleface Attack,3,10.0,0.0,20.0,5.0,1852.0,Expert,Rapid,Paleface Attack,True,0,-0.6101792079404296,0
0dm3RaQv,True,105,outoftime,white,fikr,1895.0,isachess,1859,B50,Sicilian Defense,4,10.0,0.0,20.0,36.0,1877.0,Expert,Rapid,Sicilian Defense,False,1,1.4375201078108335,0
BxxAvvER,True,50,resign,black,isachess,1866.0,samdooley,1965,B31,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack |  Fianchetto Variation,6,15.0,0.0,30.0,-99.0,1916.0,Expert,Classical,Sicilian Defense,False,0,-0.2951485439786968,0
fPPfEuu5,False,144,outoftime,draw,isachess,1866.0,teguhmaster,1843,B50,Sicilian Defense,4,10.0,0.0,20.0,23.0,1854.0,Expert,Rapid,Sicilian Defense,False,0,2.666139697261591,1
oaKcGCrO,True,69,resign,black,isachess,1877.0,dzigibau,1860,C61,Ruy Lopez: Bird Variation,6,15.0,0.0,30.0,17.0,1868.0,Expert,Classical,Ruy Lopez,True,0,0.30340971754859547,0
xMezmOBz,True,77,mate,white,edil1800,1849.0,isachess,1874,B90,Sicilian Defense: Najdorf Variation |  Adams Attack,11,7.0,8.0,24.27,-25.0,1862.0,Expert,Rapid,Sicilian Defense,True,1,0.5554342487179817,0
46AuHfcq,True,158,mate,black,humb,1835.0,isachess,1865,E10,Blumenfeld Countergambit #2,6,6.0,6.0,27.8,-30.0,1850.0,Expert,Rapid,Blumenfeld Countergambit #2,False,0,3.107182626808017,0
A7ddojjI,True,107,draw,draw,isachess,1866.0,claudiucojo,1835,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7,15.0,5.0,38.92,31.0,1850.0,Expert,Classical,Italian Game,False,0,1.50052624060318,1
SGqoxO3v,True,117,mate,white,isachess,1856.0,abikhoshnavaz,1829,C78,Ruy Lopez: Morphy Defense #2,12,15.0,0.0,30.0,27.0,1842.0,Expert,Classical,Ruy Lopez,False,1,1.8155569045649127,0
pHJ5zXyE,True,44,resign,white,isachess,1845.0,sakkkakas,1846,C70,Ruy Lopez: Morphy Defense |  Classical Defense Deferred,8,10.0,0.0,20.0,-1.0,1846.0,Expert,Rapid,Ruy Lopez,True,1,-0.48416694235573643,0
WqMvA7iE,True,40,resign,black,seetripuu,1834.0,isachess,1835,B30,Sicilian Defense: Old Sicilian,4,15.0,0.0,30.0,-1.0,1834.0,Expert,Classical,Sicilian Defense,False,0,-0.6101792079404296,0
s3v6jMaX,True,59,resign,white,seif22,1846.0,isachess,1845,B10,Caro-Kann Defense,2,15.0,5.0,34.92,1.0,1846.0,Expert,Classical,Caro-Kann Defense,False,1,-0.011620946413137287,0
PHYPEO42,True,30,resign,black,isachess,1858.0,tajbo4,1790,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,15.0,0.0,30.0,68.0,1824.0,Expert,Classical,Scandinavian Defense,True,0,-0.9252098719021623,0
NgZ8xxFe,True,54,resign,black,nespil,1871.0,isachess,1847,B30,Sicilian Defense: Old Sicilian,4,10.0,0.0,20.0,24.0,1859.0,Expert,Rapid,Sicilian Defense,True,0,-0.16913627839400366,0
1ZeBVc5V,True,69,resign,black,isachess,1846.0,turix,1869,C41,Philidor Defense,5,10.0,0.0,20.0,-23.0,1858.0,Expert,Rapid,Philidor Defense,False,0,0.30340971754859547,0
0gTDO6Av,False,124,mate,black,taranga,1283.0,whfo,1267,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5,8.0,0.0,16.0,16.0,1275.0,Intermediate,Rapid,Sicilian Defense,True,0,2.0360783693381257,0
t7vvcwqO,True,96,resign,black,phileasfrog,1290.0,taranga,1270,A00,Hungarian Opening,1,10.0,4.0,26.4,20.0,1280.0,Intermediate,Rapid,Hungarian Opening,True,0,1.153992510245274,0
igSDFKv0,True,53,outoftime,white,patrizio67,1331.0,taranga,1281,D00,Queen's Pawn Game #3,4,12.0,0.0,24.0,50.0,1306.0,Intermediate,Classical,Queen's Pawn Game #3,False,1,-0.20063934479017695,0
facMwkUo,True,39,mate,white,piroz_xucestih,1304.0,taranga,1292,A00,Van't Kruijs Opening,1,10.0,0.0,20.0,12.0,1298.0,Intermediate,Rapid,Van't Kruijs Opening,False,1,-0.6416822743366029,0
j5KY62yS,True,10,mate,black,taranga,1305.0,piroz_xucestih,1293,C00,French Defense: Normal Variation,3,10.0,0.0,20.0,12.0,1299.0,Intermediate,Rapid,French Defense,True,0,-1.555271199825628,0
nyYULwUl,True,51,mate,white,lelik3310,1308.0,taranga,1317,C22,Center Game: Berger Variation,8,10.0,0.0,20.0,-9.0,1312.0,Intermediate,Rapid,Center Game,True,1,-0.2636454775825235,0
h0YsGMhj,True,18,resign,black,cesar1945,1296.0,taranga,1305,C54,Italian Game: Giuoco Piano |  Greco's Attack,13,15.0,0.0,30.0,-9.0,1300.0,Intermediate,Classical,Italian Game,False,0,-1.3032466686562416,0
o4T7dj5h,False,106,mate,black,marmoraka5,968.0,taranga,1305,C50,Four Knights Game: Italian Variation,8,30.0,0.0,60.0,-337.0,1136.0,Beginner,Classical,Four Knights Game,False,0,1.4690231742070068,0
VgNt0SSX,False,38,mate,black,taranga,1293.0,vikrant_dalvi,1466,C41,Philidor Defense #3,5,15.0,15.0,39.5,-173.0,1380.0,Intermediate,Classical,Philidor Defense #3,False,0,-0.6731853407327761,0
UvqLtnPM,True,59,mate,white,xapoh,1500.0,taranga,1299,C68,Ruy Lopez: Exchange Variation,7,7.0,2.0,15.97,201.0,1400.0,Intermediate,Rapid,Ruy Lopez,False,1,-0.011620946413137287,0
1b0kpInt,True,111,mate,white,taranga,1288.0,jamila1234,1232,B12,Caro-Kann Defense,3,7.0,2.0,17.7,56.0,1260.0,Intermediate,Rapid,Caro-Kann Defense,False,1,1.6265385061878732,0
dJEtAQp7,True,28,resign,black,taranga,1289.0,hknight_chess,2108,C77,Ruy Lopez: Morphy Defense |  Tarrasch Variation,9,7.0,2.0,14.93,-819.0,1698.0,Advanced,Rapid,Ruy Lopez,False,0,-0.9882160046945089,0
ZPHBiKBY,False,101,outoftime,white,blassterkal,1431.0,taranga,1289,C22,Center Game: Normal Variation,6,7.0,2.0,17.37,142.0,1360.0,Intermediate,Rapid,Center Game,False,1,1.3115078422261404,0
I8odmGjb,False,15,mate,white,striker123,1806.0,taranga,1289,C45,Scotch Game,7,7.0,2.0,14.5,517.0,1548.0,Advanced,Rapid,Scotch Game,False,1,-1.3977558678447615,0
DijZlfMy,False,42,resign,white,taranga,1289.0,yugesh_naidu,1311,C41,Philidor Defense #3,5,7.0,2.0,15.4,-22.0,1300.0,Intermediate,Rapid,Philidor Defense #3,True,1,-0.547173075148083,0
LyRqbD4d,False,118,resign,black,blassterkal,1431.0,taranga,1289,A40,Englund Gambit Declined |  Reversed French,3,7.0,2.0,17.93,142.0,1360.0,Intermediate,Rapid,Englund Gambit Declined |  Reversed French,True,0,1.847059970961086,0
CvakmVNb,False,34,resign,black,taranga,1289.0,andreas636,1484,C50,Giuoco Piano,6,7.0,2.0,15.13,-195.0,1386.0,Intermediate,Rapid,Giuoco Piano,False,0,-0.7991976063174693,0
O037dETy,False,60,resign,black,taranga,1289.0,armourbuddy,1810,A42,Sicilian Defense: Hyperaccelerated Fianchetto,5,7.0,2.0,16.0,-521.0,1550.0,Advanced,Rapid,Sicilian Defense,False,0,0.01988211998303599,0
CxQlHSnq,False,66,resign,black,striker123,1806.0,taranga,1289,C44,Scotch Game,5,7.0,2.0,16.2,517.0,1548.0,Advanced,Rapid,Scotch Game,True,0,0.20890051836007564,0
Q0jogkvi,False,21,outoftime,white,taranga,1289.0,snapper,1500,C41,Philidor Defense #3,5,5.0,8.0,12.8,-211.0,1394.0,Intermediate,Blitz,Philidor Defense #3,True,1,-1.2087374694677218,0
QurxyQkA,True,73,mate,white,moon50,1409.0,taranga,1297,C70,Ruy Lopez: Morphy Defense |  Caro Variation,8,15.0,1.0,31.22,112.0,1353.0,Intermediate,Classical,Ruy Lopez,False,1,0.4294219831332886,0
mJ9VpdxV,True,159,mate,white,taranga,1280.0,moon50,1485,C55,Italian Game: Anti-Fried Liver Defense,6,15.0,1.0,32.65,-205.0,1382.0,Intermediate,Classical,Italian Game,True,1,3.13868569320419,0
edYOVb5F,False,74,resign,white,taranga,1280.0,italiantranslator,1211,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,15.0,0.0,30.0,69.0,1246.0,Intermediate,Classical,Scandinavian Defense,False,1,0.4609250495294619,0
GstYv2mJ,False,28,mate,black,italiantranslator,1211.0,taranga,1280,A00,Crab Opening,3,15.0,0.0,30.0,-69.0,1246.0,Intermediate,Classical,Crab Opening,False,0,-0.9882160046945089,0
dFQ5D7CS,True,112,mate,black,taranga,1281.0,naoufel,1765,C41,Philidor Defense #4,6,10.0,0.0,20.0,-484.0,1523.0,Advanced,Rapid,Philidor Defense #4,False,0,1.6580415725840465,0
2FpFvoMt,True,104,resign,black,taranga,1288.0,moon50,1454,C42,Petrov's Defense,4,15.0,1.0,31.73,-166.0,1371.0,Intermediate,Classical,Petrov's Defense,False,0,1.4060170414146602,0
pnU8dLUx,True,44,mate,black,taranga,1274.0,moon50,1534,B27,Sicilian Defense: Jalalabad Variation,4,15.0,1.0,30.73,-260.0,1404.0,Intermediate,Classical,Sicilian Defense,False,0,-0.48416694235573643,0
lE65efFF,True,150,draw,draw,taranga,1259.0,moon50,1663,C55,Italian Game: Anti-Fried Liver Defense,6,15.0,1.0,32.5,-404.0,1461.0,Intermediate,Classical,Italian Game,False,0,2.8551580956386307,1
bCVL4bZl,True,60,mate,black,trotil45,1614.0,taranga,1238,D02,Queen's Pawn Game: London System,5,10.0,0.0,20.0,376.0,1426.0,Intermediate,Rapid,Queen's Pawn Game,True,0,0.01988211998303599,0
WUyPeYW8,True,37,mate,white,taranga,1221.0,hsanderr,1417,C02,French Defense: Advance Variation |  Milner-Barry Gambit,11,10.0,0.0,20.0,-196.0,1319.0,Intermediate,Rapid,French Defense,True,1,-0.7046884071289494,0
xRY7h8aS,True,88,outoftime,black,taranga,1222.0,madara21,1732,B32,Sicilian Defense: Open #3,7,10.0,0.0,20.0,-510.0,1477.0,Intermediate,Rapid,Sicilian Defense,False,0,0.9019679790758878,0
92UGyHOr,True,113,mate,white,hallowdance,1232.0,taranga,1234,C68,Ruy Lopez: Exchange Variation,7,10.0,0.0,20.0,-2.0,1233.0,Intermediate,Rapid,Ruy Lopez,True,1,1.6895446389802198,0
UqxaqU7R,True,55,mate,white,taranga,1240.0,kingofchess2017,1219,C42,Russian Game: Damiano Variation |  Kholmov Gambit,8,20.0,5.0,44.58,21.0,1230.0,Intermediate,Classical,Russian Game,False,1,-0.1376332119978304,0
TTzZc8gW,True,135,mate,white,harrygz,1590.0,dbschultz,1600,A22,English Opening: Carls-Bremen System,5,10.0,0.0,20.0,-10.0,1595.0,Advanced,Rapid,English Opening,True,1,2.3826120996960314,0
F7oADKYb,True,137,draw,draw,rinoooo,1568.0,dbschultz,1617,C50,Italian Game,5,10.0,0.0,20.0,-49.0,1592.0,Advanced,Rapid,Italian Game,False,0,2.445618232488378,1
GoYkQEoS,True,97,outoftime,white,dbschultz,1500.0,nienkotter,1358,C46,Four Knights Game,6,10.0,0.0,20.0,142.0,1429.0,Intermediate,Rapid,Four Knights Game,False,1,1.1854955766414472,0
DszY6Pr4,False,33,resign,black,thegrim123321,1384.0,robin512,1325,B07,Pirc Defense #4,2,10.0,2.0,21.1,59.0,1354.0,Intermediate,Rapid,Pirc Defense #4,True,0,-0.8307006727136425,0
FhJcOzZW,False,29,resign,black,thegrim123321,1384.0,jdominguez,1265,A06,Zukertort Opening: Old Indian Attack,3,30.0,0.0,60.0,119.0,1324.0,Intermediate,Classical,Zukertort Opening,True,0,-0.9567129382983356,0
kKFslhlg,False,55,resign,black,thegrim123321,1384.0,sam7neeee,1950,A04,Zukertort Opening: Sicilian Invitation,2,2.0,10.0,13.17,-566.0,1667.0,Advanced,Bullet,Zukertort Opening,False,0,-0.1376332119978304,0
VVkKGe4E,True,91,resign,white,thegrim123321,1377.0,batatinhaazul,1249,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,20.0,10.0,55.17,128.0,1313.0,Intermediate,Classical,Scandinavian Defense,False,1,0.9964771782644076,0
2akR3Bit,True,49,mate,white,thegrim123321,1378.0,baconneggs,1361,C41,Philidor Defense,5,10.0,2.0,21.63,17.0,1370.0,Intermediate,Rapid,Philidor Defense,False,1,-0.32665161037487006,0
mG2dEz4z,True,48,mate,black,deragon63,1261.0,thegrim123321,1371,B07,King's Pawn Game: Maroczy Defense,4,10.0,2.0,21.6,-110.0,1316.0,Intermediate,Rapid,King's Pawn Game,False,0,-0.35815467677104335,0
xrZnbIGD,True,20,resign,black,thegrim123321,1380.0,brainiac007,1429,B30,Sicilian Defense: Old Sicilian,4,10.0,9.0,23.0,-49.0,1404.0,Intermediate,Rapid,Sicilian Defense,False,0,-1.240240535863895,0
lOU3lddA,True,87,mate,white,thegrim123321,1369.0,danilo1961,1368,C42,Russian Game: Damiano Variation,6,10.0,0.0,20.0,1.0,1368.0,Intermediate,Rapid,Russian Game,False,1,0.8704649126797145,0
xYEVgk0W,True,11,resign,white,piechess97,1290.0,thegrim123321,1371,C77,Ruy Lopez: Morphy Defense |  Mackenzie Variation,9,10.0,0.0,20.0,-81.0,1330.0,Intermediate,Rapid,Ruy Lopez,True,1,-1.5237681334294546,0
QnXuc72h,True,110,draw,draw,thegrim123321,1372.0,merthy70,1326,B00,St. George Defense,2,15.0,3.0,35.5,46.0,1349.0,Intermediate,Classical,St. George Defense,False,0,1.5950354397917,1
ejaSwZEr,True,24,resign,white,thekingdomcome,1361.0,thegrim123321,1383,A00,Van't Kruijs Opening,1,6.0,7.0,14.8,-22.0,1372.0,Intermediate,Rapid,Van't Kruijs Opening,True,1,-1.114228270279202,0
3ZfA3gFa,True,23,resign,white,rookreversal,1217.0,thegrim123321,1399,A22,English Opening: King's English Variation |  Two Knights Variation,4,15.0,15.0,35.75,-182.0,1308.0,Intermediate,Classical,English Opening,True,1,-1.1457313366753752,0
WoOqoYEL,True,81,mate,white,thegrim123321,1387.0,ranie123,1447,C60,Ruy Lopez,5,15.0,30.0,70.5,-60.0,1417.0,Intermediate,Classical,Ruy Lopez,True,1,0.6814465143026748,0
EgoW2NiE,False,34,resign,black,arrigo,1474.0,thegrim123321,1387,B01,Scandinavian Defense,2,20.0,0.0,40.0,87.0,1430.0,Intermediate,Classical,Scandinavian Defense,True,0,-0.7991976063174693,0
ZctgRAt4,True,103,mate,white,thegrim123321,1377.0,tecnoch,1351,C41,Philidor Defense #2,4,15.0,2.0,33.43,26.0,1364.0,Intermediate,Classical,Philidor Defense #2,False,1,1.374513975018487,0
